Name,Team,Season,Age,OPS,HR,R,RBI,SB,CS,PA,AB,AVG,BABIP,BB,1B,2B,3B,GDP,HBP,ISO,SO,OBP,SLG,SF,WAR,wOBA,wRAA,wRC,wRC+,wSB,K%,Barrel%,HardHit%,NameASCII,PlayerId,MLBAMID
"Parker Meadows","DET",2023,23,0.699034482,3,19,13,8,1,145,125,0.232,0.302325581,17,20,4,2,0,2,0.136,37,0.331034482,0.368,1,0.9660590814851514,0.30807118862867355,-1.240781158854533,16.42662493074937,95.47491587834091,0.8851272827014327,0.255172413,0.07865169,0.34831461,"Parker Meadows",23800,678009
"Eric Hosmer","CHC",2023,33,0.609787234,2,7,14,0,0,100,94,0.234042553,0.298507462,6,17,3,0,5,0,0.095744681,25,0.28,0.329787234,0,-0.2825820845070591,0.2691801345348358,-4.085632335941625,8.098785656888651,68.550941345764,-0.1772178434766829,0.25,0.05797101,0.34782609,"Eric Hosmer",3516,543333
"JJ Bleday","OAK",2023,25,0.665699773,10,35,27,5,1,303,256,0.1953125,0.2259887,42,29,11,0,3,2,0.16015625,72,0.310231023,0.35546875,3,0.40155574820027884,0.2970159407889489,-5.374780409345494,31.544006108930244,90.57687858577697,0.015447946731001139,0.237623762,0.06417112,0.34759358,"JJ Bleday",26368,668709
"Miles Mastrobuoni","CHC",2023,27,0.608971057,1,24,5,13,1,149,133,0.240601503,0.31,13,26,5,0,1,0,0.060150376,32,0.308219178,0.300751879,0,0.09629199260227915,0.2754492396361207,-5.311820304985834,12.842962504331277,72.75365019600538,1.877422173973173,0.2147651,0.01923077,0.34615385,"Miles Mastrobuoni",20017,670156
"Yuli Gurriel","MIA",2023,39,0.663011769,4,32,27,4,0,329,298,0.244966442,0.271653543,26,50,16,3,13,1,0.11409396,44,0.303951367,0.359060402,4,-0.39771741642595626,0.28675388156270687,-8.639947934370324,31.446787262041287,75.13657627910177,0.22982086334377527,0.133738601,0.01937984,0.34496124,"Yuli Gurriel",19198,493329
"Vaughn Grissom","ATL",2023,22,0.659166666,0,5,9,0,1,80,75,0.28,0.344262295,2,17,3,1,2,2,0.066666666,15,0.3125,0.346666666,1,-0.46881743632432893,0.2893385708332062,-1.9291714205040242,7.8183629737601965,78.30615507716449,-0.5838856394402683,0.1875,0.06557377,0.3442623,"Vaughn Grissom",26031,687093
"Yasmani Grandal","CHW",2023,34,0.64748495,8,33,33,0,0,405,363,0.234159779,0.284132841,36,63,14,0,11,4,0.104683196,86,0.308641975,0.338842975,2,0.04218577853964406,0.28788576459530557,-10.255088223568006,39.09180464739461,79.79105406562522,-0.7859226102009416,0.212345679,0.04659498,0.34408602,"Yasmani Grandal",11368,518735
"Xander Bogaerts","SDP",2023,30,0.789973254,19,83,58,19,2,665,596,0.285234899,0.3192389,56,118,31,2,21,7,0.154362416,110,0.350375939,0.439597315,6,4.621230796699872,0.3428031110225764,13.491467546718964,94.5178471990403,119.04400292067581,1.5612165932543576,0.165413533,0.06097561,0.34349593,"Xander Bogaerts",12161,593428
"Rob Refsnyder","BOS",2023,32,0.681976911,1,31,28,7,2,243,202,0.247524752,0.316129032,33,39,9,1,8,5,0.069306931,47,0.365145228,0.316831683,1,0.3937054561860152,0.3144421527989178,-0.7936366215222915,28.81449910105528,92.94176684220137,-0.037450585048645735,0.193415637,0.03797468,0.34177215,"Rob Refsnyder",13770,608701
"Nick Senzel","CIN",2023,28,0.695640792,13,49,42,6,2,330,301,0.235880398,0.268518518,26,48,10,0,9,1,0.162790698,74,0.296969696,0.398671096,2,-0.5314235944253337,0.30203664898872373,-4.47771268711243,35.73086668922748,81.50855967253788,-0.22204034077003598,0.224242424,0.04803493,0.34061135,"Nick Senzel",19293,669222
"Casey Schmitt","SFG",2023,24,0.579585123,5,28,30,2,1,277,253,0.205533596,0.252688172,13,32,15,0,7,5,0.118577075,65,0.255474452,0.324110671,3,-0.5739193906312584,0.25399576529969264,-14.810363646650583,18.940474193489283,57.78991343785489,-0.4073342187330127,0.234657039,0.06701031,0.34020619,"Casey Schmitt",27577,669477
"Ceddanne Rafaela","BOS",2023,22,0.666441044,2,11,5,3,1,89,83,0.240963855,0.333333333,4,12,6,0,2,1,0.144578313,28,0.280898876,0.385542168,1,0.07337016521489573,0.2873125658946091,-2.2959552351877304,8.548176778431216,74.13765549170793,0.04693486401811242,0.314606741,0.05357143,0.33928571,"Ceddanne Rafaela",24262,678882
"Thairo Estrada","SFG",2023,27,0.731255955,14,63,49,23,7,530,495,0.27070707,0.330578512,22,92,26,2,10,11,0.145454546,120,0.315094339,0.416161616,2,3.4853494047088738,0.3163067152008893,-0.9102570179323851,63.66715834406808,99.56218817018184,0.6900184359401464,0.226415094,0.04774536,0.33687003,"Thairo Estrada",16426,642731
"Luke Maile","CIN",2023,32,0.69914226,6,17,25,2,1,199,179,0.234636871,0.29032258,14,26,10,0,8,5,0.156424581,49,0.308080808,0.391061452,0,0.42311242383375014,0.3069737827537036,-1.884233972179311,22.36275783355294,84.81833601759445,-0.3688086005859077,0.246231155,0.10687023,0.33587786,"Luke Maile",13355,571912
"Aledmys Díaz","OAK",2023,32,0.616391317,4,25,24,1,0,344,315,0.228571428,0.273092369,17,47,20,1,14,7,0.107936508,66,0.279883381,0.336507936,4,-0.39219669626945436,0.2682119691826381,-14.331173971325335,27.583223924010813,70.61221449664195,-0.33165352744981647,0.191860465,0.02755906,0.33464567,"Aledmys Diaz",15937,649557
"Enrique Hernández","- - -",2023,31,0.646359325,11,57,61,4,1,508,465,0.236559139,0.272727272,34,76,23,0,17,3,0.120430108,97,0.289370078,0.356989247,6,-1.1091994550623068,0.281789268967668,-15.41131414374564,46.48552925983216,72.23770640016828,-0.48505187779664993,0.190944881,0.04545455,0.3342246,"Enrique Hernandez",10472,571771
"Roberto Pérez","SFG",2023,34,0.36862745,0,0,1,0,0,17,15,0.133333333,0.222222222,2,2,0,0,0,0,0,6,0.235294117,0.133333333,0,-0.08383523128369413,0.18569872659795425,-1.8731967429300322,0.19815431585111476,12.004659504523469,-0.030820494517683983,0.352941176,0,0.33333333,"Roberto Perez",2900,547379
"Ehire Adrianza","ATL",2023,33,0.09090909,0,0,0,0,0,11,10,0,0,1,0,0,0,0,0,0,4,0.09090909,0,0,-0.23663781334035813,0.06326389854604547,-2.3305784837592016,-0.9902925045478714,-73.25072755380782,-0.007705123629420996,0.363636363,0,0.33333333,"Ehire Adrianza",8418,501303
"Óscar Mercado","STL",2023,28,0.699596774,0,3,5,2,1,32,31,0.29032258,0.333333333,1,6,3,0,0,0,0.096774194,4,0.3125,0.387096774,0,0.02650499071503081,0.30382524244487286,-0.38666850087895666,3.5123452568267317,90.69290448263426,-0.07601390266790986,0.125,0,0.33333333,"Oscar Mercado",16375,640458
"Isan Díaz","- - -",2023,27,0.157051281,0,0,1,0,0,26,24,0.041666666,0.066666666,2,1,0,0,0,0,0,9,0.115384615,0.041666666,0,-0.39914163514110257,0.08747469461881198,-4.985853233447637,-1.8179045553117645,-51.44224864283894,-0.023115370888262987,0.346153846,0,0.33333333,"Isan Diaz",17922,656371
"Edwin Ríos","CHC",2023,29,0.449579831,1,3,2,0,0,34,28,0.071428571,0.09090909,5,0,1,0,0,1,0.142857143,16,0.235294117,0.214285714,0,-0.2614618008106036,0.21921699537950404,-2.7999325189404365,1.3427695986218577,35.056443531248775,-0.046230741776525974,0.470588235,0.08333333,0.33333333,"Edwin Rios",18316,621458
"Estevan Florial","NYY",2023,25,0.63541907,0,5,8,3,0,71,61,0.229508196,0.333333333,7,10,3,1,0,2,0.081967213,20,0.323943661,0.311475409,1,0.24346655416998106,0.28801191608670734,-1.7903669599426237,6.860569814966873,80.38071574140334,0.4536026599816978,0.28169014,0.02380952,0.33333333,"Estevan Florial",19151,664314
"Rylan Bannon","HOU",2023,27,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,3,0,0,0,-0.1447535464599268,0,-1.5864705029754633,-0.8554054234056466,-100,0,0.5,0,0.33333333,"Rylan Bannon",19768,676625
"Miguel Amaya","CHC",2023,24,0.687810883,5,17,18,0,0,156,131,0.213740458,0.264367816,12,19,4,0,2,11,0.145038167,40,0.329032258,0.358778625,1,0.6915048636493297,0.31032650970643566,-1.042712764143848,17.964979304671385,96.13482011238278,-0.3236151924356818,0.256410256,0.09677419,0.33333333,"Miguel Amaya",21693,665804
"José Fermín","STL",2023,24,0.59388501,0,2,4,0,1,61,51,0.235294117,0.279069767,6,11,1,0,1,2,0.019607843,8,0.33898305,0.25490196,0,0.027943117405875025,0.2810015072256832,-1.8933555231058428,5.539139452520626,75.39223358120145,-0.5684753921814263,0.13114754,0,0.33333333,"Jose Fermin",21746,665877
"Terrin Vavra","BAL",2023,26,0.559712773,0,9,5,1,0,56,49,0.244897959,0.324324324,5,12,0,0,5,0,0,12,0.314814814,0.244897959,0,-0.26602657276639347,0.26055462823973763,-2.6891115332637483,4.1341625427212065,63.96599343561018,0.06901290128007531,0.214285714,0.05128205,0.33333333,"Terrin Vavra",24400,679631
"Richie Palacios","STL",2023,26,0.823059725,6,9,16,2,0,102,93,0.258064516,0.233766233,6,12,6,0,1,1,0.258064516,11,0.306930693,0.516129032,1,0.380026499568441,0.34632681442959473,2.367866163568961,14.795972516255844,119.1852857465488,0.25360265700146556,0.107843137,0.07142857,0.33333333,"Richie Palacios",24589,680700
"Jonathan Ornelas","TEX",2023,23,0.392857142,0,2,0,0,0,8,7,0.142857142,0.333333333,0,1,0,0,0,1,0,4,0.25,0.142857142,0,-0.030850689020913147,0.20106766372919083,-0.7793925259182315,0.19536091350819063,20.14132768376193,-0.015410247258841991,0.5,0,0.33333333,"Jonathan Ornelas",24597,680716
"Korey Lee","CHW",2023,24,0.28131868,1,4,3,0,0,70,65,0.076923076,0.09090909,5,3,1,0,0,0,0.061538462,20,0.142857142,0.138461538,0,-0.8923623636375293,0.13392831001962935,-10.722854070624631,-2.193761475643437,-26.92023237197867,-0.061640989035367966,0.285714285,0.04444444,0.33333333,"Korey Lee",25543,686676
"Jake Alu","WSN",2023,26,0.570917371,2,14,16,5,1,175,159,0.226415094,0.29059829,10,31,2,1,2,3,0.062893082,42,0.281609195,0.289308176,2,-0.3806234492092614,0.25609339962060423,-9.051861200013962,12.270870287439022,57.584219417107526,0.23889653198421001,0.24,0.025,0.33333333,"Jake Alu",25569,666906
"Braden Shewmake","ATL",2023,25,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.15330247893336343,0,-1.0576470019836421,-0.5702702822704311,-100,0,0.25,0,0.33333333,"Braden Shewmake",25817,669699
"Kyren Paris","LAA",2023,21,0.3,0,4,1,3,0,46,40,0.1,0.173913043,4,4,0,0,0,1,0,17,0.2,0.1,0,-0.31536956772844,0.15643914937973022,-6.186460265972002,-0.5816279892700752,-12.571455068003033,0.5306538962759078,0.369565217,0.04166667,0.33333333,"Kyren Paris",26420,677347
"Jake Cronenworth","SDP",2023,29,0.689267718,10,54,48,6,1,522,458,0.229257641,0.266853932,46,64,24,7,8,11,0.148471616,97,0.311538461,0.377729257,5,0.7722614818369008,0.3010838272258582,-7.495998033886476,56.106663888687564,91.07605527815467,-0.13898773724213243,0.185823754,0.04347826,0.33152174,"Jake Cronenworth",18036,630105
"Gio Urshela","LAA",2023,31,0.702779143,2,22,24,3,2,228,214,0.29906542,0.346368715,10,53,8,1,9,1,0.074766355,36,0.328947368,0.373831775,3,0.4979292452747658,0.306958834068817,-2.1616514425066486,25.61882158114638,91.75703770699135,-0.7372839897871017,0.157894736,0.03867403,0.33149171,"Gio Urshela",10681,570482
"Zach McKinstry","DET",2023,28,0.653618684,9,60,35,16,6,518,464,0.230603448,0.284057971,44,73,21,4,3,5,0.120689655,113,0.302325581,0.351293103,3,1.1128564613144152,0.28896557857361876,-12.651846796184762,50.46343840667607,82.23239876366637,-0.27249329444020987,0.218146718,0.0758427,0.33146067,"Zach McKinstry",19392,656716
"Andruw Monasterio","MIL",2023,26,0.67767646,3,38,27,7,2,315,282,0.258865248,0.325581395,28,55,14,1,9,3,0.088652482,66,0.33015873,0.34751773,2,0.5318360320963428,0.30221148880701215,-4.228440613301455,34.15247606411391,87.76119425733083,-0.1067966977134347,0.209523809,0.05504587,0.33027523,"Andruw Monasterio",19455,655316
"Nico Hoerner","CHC",2023,26,0.729309375,9,98,68,43,7,688,619,0.282714054,0.312030075,49,135,27,4,12,14,0.100161551,83,0.34643377,0.382875605,5,4.630322370097762,0.3221246324251833,2.1426678669133112,85.97146365758562,104.04409487572211,4.1198393469676375,0.120639534,0.01660517,0.3302583,"Nico Hoerner",21479,663538
"Enmanuel Valdez","BOS",2023,24,0.76404822,6,17,19,5,1,149,139,0.26618705,0.322916666,8,23,8,0,4,1,0.18705036,37,0.31081081,0.45323741,0,0.3809053899614084,0.3281502566627554,1.2096793608390481,19.36446217015616,102.44315410507905,0.33135801553726196,0.248322147,0.10679612,0.33009709,"Enmanuel Valdez",21716,665839
"Cavan Biggio","TOR",2023,28,0.7104789,9,54,40,5,2,338,289,0.235294117,0.304123711,40,47,12,0,0,7,0.134948097,88,0.340236686,0.370242214,2,0.8848734656246348,0.3176312691713931,-0.20868710727627576,40.97464570849006,102.25762106520865,-0.5684376927092671,0.260355029,0.07389163,0.33004926,"Cavan Biggio",19252,624415
"Kyle Farmer","MIN",2023,32,0.724811265,11,49,46,2,4,369,336,0.25595238,0.311203319,23,59,14,2,7,8,0.151785715,86,0.31707317,0.407738095,2,1.4599442109200205,0.3156609995578363,-0.8316286181470967,44.12887377539663,100.22350120154006,-1.9817732935771346,0.23306233,0.06746032,0.32936508,"Kyle Farmer",14813,571657
"Brett Wisely","SFG",2023,24,0.497435896,2,10,8,2,1,131,120,0.175,0.240506329,9,14,5,0,2,0,0.091666666,40,0.23076923,0.266666666,1,-0.3852917395588155,0.22188952290094816,-10.4972146017565,5.464372968851163,36.26639662051166,-0.1992958807386458,0.305343511,0.07317073,0.32926829,"Brett Wisely",27735,689172
"Kevin Kiermaier","TOR",2023,33,0.740786239,8,58,36,14,1,408,370,0.264864864,0.321428571,29,63,21,6,9,4,0.154054054,86,0.321867321,0.418918918,4,2.8081761404402243,0.32002447878699336,0.5590231961140911,50.27144860686162,103.91640710775144,1.6382301300764084,0.210784313,0.03460208,0.32871972,"Kevin Kiermaier",11038,595281
"Christian Vázquez","MIN",2023,32,0.597703829,6,34,32,1,0,355,327,0.22324159,0.279166666,25,54,13,0,11,1,0.094801223,82,0.279661016,0.318042813,1,0.9040876038760892,0.26424396899199015,-15.959320767446965,27.295363107100513,64.58523028049109,-0.4087047637440264,0.230985915,0.03238866,0.32793522,"Christian Vazquez",9774,543877
"Jared Triolo","PIT",2023,25,0.785349863,3,30,21,6,1,209,181,0.298342541,0.439655172,24,42,9,0,0,3,0.099447514,63,0.387559808,0.397790055,1,1.5223975913412096,0.3500112822751679,5.491337653599599,30.95677125861488,117.57877783161057,0.24626844422891736,0.301435406,0.05882353,0.32773109,"Jared Triolo",25807,669707
"Zack Short","DET",2023,28,0.631366515,7,17,33,5,0,253,221,0.203619909,0.255033557,28,29,9,0,3,0,0.135746606,66,0.292,0.339366515,1,-0.08810795104029584,0.2812054672241211,-7.8099140135271,23.016663508333497,76.85369548952966,0.5608079680241644,0.260869565,0.08805031,0.32704403,"Zack Short",19562,670097
"Ben Rortvedt","NYY",2023,25,0.461094564,2,6,4,0,0,79,68,0.117647058,0.127659574,11,5,1,0,1,0,0.102941177,19,0.240506329,0.220588235,0,-0.016859568172757078,0.21923503317410434,-6.504542101013284,3.121148113322634,32.70995063944602,-0.12328197807073593,0.240506329,0.06122449,0.32653061,"Ben Rortvedt",20287,666163
"Gavin Sheets","CHW",2023,27,0.59863157,10,24,43,1,0,344,311,0.202572347,0.221757322,28,43,10,0,6,1,0.128617363,66,0.26744186,0.33118971,4,-1.465094716133744,0.2609565047144193,-16.40401441554246,25.510383479793692,61.12579376613504,-0.33935865107923746,0.191860465,0.05220884,0.3253012,"Gavin Sheets",19901,657757
"David Villar","SFG",2023,26,0.550230414,5,15,12,1,1,140,124,0.14516129,0.173333333,11,7,6,0,1,4,0.169354839,45,0.235714285,0.314516129,1,-0.26221701308266426,0.24442685885088786,-8.597965697524069,8.460219492438318,51.375069984156674,-0.39159076008945704,0.321428571,0.1375,0.325,"David Villar",24782,681584
"Matt Duffy","KCR",2023,32,0.630827424,2,17,16,1,0,209,191,0.2513089,0.302631578,12,38,8,0,4,4,0.073298429,39,0.306220095,0.324607329,2,-0.25306840568526745,0.2810982049367074,-6.4702862064199715,18.995147398595307,71.1501742332705,-0.21607667300850153,0.18660287,0.02597403,0.32467532,"Matt Duffy",13836,622110
"Oswaldo Cabrera","NYY",2023,24,0.573887075,5,35,29,8,0,330,298,0.211409395,0.260089686,25,47,11,0,6,2,0.087248323,72,0.275229357,0.298657718,2,-0.8670144859106985,0.25562807131398674,-17.19675493562209,23.01182444071782,57.934763091581715,1.0375259988941252,0.218181818,0.03463203,0.32467532,"Oswaldo Cabrera",21707,665828
"Wilmer Flores","SFG",2023,31,0.863267525,23,51,60,0,0,454,405,0.283950617,0.285714285,41,70,22,0,13,5,0.224691358,63,0.35462555,0.508641975,3,2.292919920362378,0.36799263098908314,18.708405434072322,74.02566312152177,134.21160817613304,-0.8860892173834145,0.138766519,0.07826087,0.32463768,"Wilmer Flores",5827,527038
"Paul DeJong","- - -",2023,29,0.612338709,14,41,38,4,4,400,372,0.206989247,0.263598326,21,50,13,0,10,5,0.147849462,121,0.2575,0.354838709,2,0.5033388478961398,0.2664926388859749,-17.235320691459094,31.502351279862012,65.33854438764061,-1.4739015568047762,0.3025,0.06719368,0.32411067,"Paul DeJong",18015,657557
"Chad Wallach","LAA",2023,31,0.634619707,7,18,15,0,1,172,157,0.197452229,0.258064516,13,18,5,1,5,0,0.178343949,57,0.258823529,0.375796178,0,-0.16340636574550105,0.2749925918438855,-6.196996418458139,14.760202529209936,69.60053453668353,-0.6609368757344782,0.331395348,0.10784314,0.32352941,"Chad Wallach",17161,595453
"Dairon Blanco","KCR",2023,30,0.775142314,3,19,18,24,5,138,124,0.258064516,0.329545454,10,18,7,4,2,2,0.193548387,33,0.323529411,0.451612903,0,1.1317235442763856,0.33302044079584237,1.678544415689573,18.493041245795354,107.13861401694795,2.458456146530807,0.239130434,0.06451613,0.32258065,"Dairon Blanco",19779,680118
"Francisco Mejía","TBR",2023,27,0.657861635,5,22,19,0,1,160,150,0.226666666,0.266055045,6,18,11,0,2,1,0.173333334,38,0.257861635,0.4,2,-0.11365976217034529,0.27980466571244056,-5.125215664433727,14.369853124094716,78.72687738241339,-0.6147061339579523,0.2375,0.04347826,0.32173913,"Francisco Mejia",16403,642336
"Trey Cabbage","LAA",2023,26,0.552897573,1,5,7,1,1,56,53,0.207547169,0.37037037,2,7,3,0,1,0,0.113207547,26,0.232142857,0.320754716,1,-0.22580359704859687,0.2375882672412055,-3.757237383239748,3.066036692745207,43.67477727028406,-0.2914241529069841,0.464285714,0.07142857,0.32142857,"Trey Cabbage",21078,663550
"Grae Kessinger","HOU",2023,25,0.613888888,1,3,1,0,1,45,40,0.2,0.259259259,5,5,2,0,0,0,0.125,12,0.288888888,0.325,0,0.15663349660524958,0.27519592576556734,-1.6137080604620795,3.869280036311545,73.04086697104712,-0.4991292795166373,0.266666666,0.10714286,0.32142857,"Grae Kessinger",25813,666197
"Edmundo Sosa","PHI",2023,27,0.719452589,10,34,30,4,2,300,279,0.250896057,0.306122448,8,43,15,2,10,9,0.17562724,74,0.292929292,0.426523297,1,1.0631791316711388,0.30937864061959264,-2.2413798372621456,34.311874141228685,92.3473323797287,-0.5064634922891855,0.246666666,0.06698565,0.32057416,"Edmundo Sosa",17022,624641
"Christian Arroyo","BOS",2023,28,0.637523451,3,23,24,1,3,206,195,0.241025641,0.295302013,7,28,16,0,8,1,0.128205128,45,0.268292682,0.369230769,2,-0.33497741707752937,0.27424793883067805,-7.549382309343382,17.55051875588699,65.08227610353846,-1.3436185773462057,0.218446601,0.04575163,0.32026144,"Christian Arroyo",16434,624414
"Brandon Dixon","SDP",2023,31,0.57329997,2,10,9,1,0,86,79,0.202531645,0.291666666,1,10,4,0,1,4,0.126582279,31,0.244186046,0.329113924,2,-0.1633239700748037,0.24893636551014212,-4.959523096224269,5.519076377609768,56.11722218643575,0.0844231485389173,0.360465116,0.08,0.32,"Brandon Dixon",15214,641525
"Jordan Luplow","- - -",2023,29,0.646897546,2,11,5,2,0,90,77,0.207792207,0.291666666,12,11,3,0,1,1,0.116883117,27,0.322222222,0.324675324,0,0.09713077939505513,0.29020578807659364,-2.1368425373630826,8.829133656184165,82.41553773416788,0.22278216248378158,0.3,0.06,0.32,"Jordan Luplow",16424,656669
"Miguel Rojas","LAD",2023,34,0.611864145,5,49,31,8,3,423,385,0.236363636,0.255192878,26,69,16,1,12,5,0.085714286,48,0.289786223,0.322077922,5,0.6459519888532055,0.2710404943966809,-16.628673696282974,34.911414413389096,68.94635426938943,-0.43674646876752377,0.113475177,0.02906977,0.31976744,"Miguel Rojas",7802,500743
"Carson Kelly","- - -",2023,28,0.5649104,2,13,13,1,0,151,136,0.205882352,0.27368421,14,21,5,0,2,0,0.080882353,40,0.278145695,0.286764705,1,0.0815449623052591,0.25498613537542075,-7.949320942136973,10.449150227036744,56.277953038775806,-0.06967932404950261,0.264900662,0.02061856,0.31958763,"Carson Kelly",13620,608348
"Jesse Winker","MIL",2023,29,0.566784905,1,16,23,0,0,197,166,0.19879518,0.278260869,26,27,5,0,0,4,0.048192771,51,0.319796954,0.246987951,1,-0.8002901726033367,0.26928366924905534,-8.031756442084898,15.971547003790745,65.68690511405066,-0.43919204687699676,0.258883248,0.04310345,0.31896552,"Jesse Winker",13590,608385
