Season,Name,Team,Level,Age,W,L,ERA,G,GS,CG,ShO,SV,BS,HLD,IP,TBF,H,R,ER,HR,BB,IBB,HBP,WP,BK,SO,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,ERA,FIP,E-F,xFIP,BABIP,GB/FB,LD%,GB%,FB%,IFFB%,HR/FB,Pull%,Cent%,Oppo%,SwStr%,Balls,Strikes,Pitches,PlayerId
2025,"Brock Stewart","MIN","A",33,0,0,0,2,0,0,0,0,0,,1.2,6,0,0,0,0,0,0,0,0,0,5,26.999946570502154,0,5,0,0.83333333,0,0.83333333,0,0,0,1,0,-1.951943969750058,1.951943969750058,-1.951943969750058,0,0,0,0,0,0,0,0,0,1,0.36666667,11,19,30,"16727"
2025,"Vinny Nittoli","MIL","AAA",34,0,0,4.5,5,0,0,0,0,0,,6,25,4,4,3,1,2,0,0,0,0,9,13.5,3,4.5,1.5,0.36,0.08,0.28,0.17391304,1,0.23076923,0.43478261,4.5,3.7085484186808273,0.7914515813191727,3.237533957511187,0.23076923,0.571428571,0.153846153,0.307692307,0.538461538,0,0.142857142,0.64285714,0.14285714,0.21428571,0.13392857,46,66,112,"16754"
2025,"Aaron Wilkerson","CIN","AAA",36,2,1,5.023256928035144,3,3,0,0,0,0,,14.1,58,15,8,8,4,0,0,0,0,0,18,11.302328088079072,0,18,2.511628464017572,0.31034483,0,0.31034483,0.25862069,1.0465118600073215,0.30555556,0.74468085,5.023256928035144,4.6581610693553035,0.3650958586798403,3.159677460196841,0.30555556,0.476190476,0.205128205,0.256410256,0.538461538,0.285714285,0.19047619,0.475,0.325,0.2,0.13761468,66,152,218,"16904"
2025,"Touki Toussaint","LAA","AAA",29,1,0,6.5853643218798,6,0,0,0,1,1,,13.2,62,14,11,10,1,11,0,0,1,0,10,6.5853643218798,7.243900754067781,0.90909091,0.6585364321879801,0.16129032,0.17741935,-0.01612903,0.2745098,1.8292678671888334,0.325,0.59322034,6.5853643218798,5.6149464973732135,0.9704178245065869,5.946870739797191,0.325,2.444444444,0.243902439,0.536585365,0.219512195,0.111111111,0.111111111,0.46341463,0.19512195,0.34146341,0.11111111,116,136,252,"16929"
2025,"Sean Reid-Foley","NYM","AAA",29,0,2,13.500013840212706,4,0,0,0,0,1,,3.1,21,5,5,5,2,6,0,0,2,0,6,16.200016608255247,16.200016608255247,1,5.400005536085082,0.28571429,0.28571429,0,0.33333333,3.300003383163106,0.42857143,0.73170732,13.500013840212706,13.141891593943196,0.3581222462695095,6.649959496941401,0.42857143,1.333333333,0.222222222,0.444444444,0.333333333,0.333333333,0.666666666,0.33333333,0.33333333,0.33333333,0.15625,45,51,96,"17034"
2025,"Austin Davis","SDP","AAA",32,0,0,10.285714285714286,6,0,0,0,1,1,,7,38,11,8,8,1,5,0,2,0,0,6,7.714285714285714,6.428571428571429,1.2,1.2857142857142858,0.15789474,0.13157895,0.02631579,0.35483871,2.2857142857142856,0.41666667,0.60240964,10.285714285714286,6.85536505835397,3.430349227360317,6.946699871761458,0.41666667,1.571428571,0.28,0.44,0.28,0.142857142,0.142857142,0.46153846,0.30769231,0.23076923,0.12101911,64,93,157,"17117"
2025,"Ranger Suarez","PHI","A",29,0,0,1.2857142857142858,2,2,0,0,0,0,,7,25,4,1,1,0,1,0,0,0,1,11,14.142857142857142,1.2857142857142858,11,0,0.44,0.04,0.4,0.16666667,0.7142857142857143,0.30769231,0.8,1.2857142857142858,1.333758442742484,-0.0480441570281982,1.5017170961414066,0.30769231,9,0.23076923,0.692307692,0.076923076,0,0,0.46153846,0.07692308,0.46153846,0.20689655,24,63,87,"17277"
2025,"Matt Gage","DET","AAA",32,0,0,3.8571441708783323,7,1,0,0,0,1,,9.1,37,8,5,4,2,2,0,0,0,1,6,5.785716256317499,1.9285720854391661,3,1.9285720854391661,0.16216216,0.05405405,0.10810811,0.22857143,1.0714289363550924,0.22222222,0.69444444,3.8571441708783323,5.684739624724346,-1.8275954538460133,4.611979752652731,0.22222222,1.09090909,0.206896551,0.413793103,0.379310344,0.09090909,0.181818181,0.44827586,0.34482759,0.20689655,0.10273973,57,89,146,"17381"
2025,"Jonathan Hernandez","TBR","AAA",28,1,0,4.5,4,0,0,0,0,0,,4,16,3,2,2,1,1,0,0,0,0,4,9,2.25,4,2.25,0.25,0.0625,0.1875,0.2,1,0.2,0.76923077,4.5,5.54188175201416,-1.0418817520141603,4.108651972189546,0.2,1,0.09090909,0.454545454,0.454545454,0.4,0.2,0.27272727,0.36363636,0.36363636,0.11428571,27,43,70,"17464"
2025,"Genesis Cabrera","NYM","AAA",28,1,0,9,4,0,0,0,1,0,,5,22,3,5,5,1,3,0,1,1,1,6,10.8,5.4,2,1.8,0.27272727,0.13636364,0.13636364,0.16666667,1.2,0.18181818,0.35714286,9,6.141881752014161,2.858118247985839,4.995297928154469,0.18181818,1.2,0.083333333,0.5,0.416666666,0.4,0.2,0.5,0.25,0.25,0.10714286,34,50,84,"17490"
2025,"Diego Castillo","COL","AAA",31,0,0,0,4,0,0,0,0,1,,3.2,13,1,0,0,0,1,0,0,1,0,7,17.181802168380276,2.4545431669114683,7,0,0.53846154,0.07692308,0.46153846,0.08333333,0.5454540370914374,0.2,1,0,0.7125107114939206,-0.7125107114939206,1.775315723078127,0.2,1,0.2,0.4,0.4,0.5,0,0.6,0.2,0.2,0.26086957,12,34,46,"17496"
2025,"Tanner Rainey","PIT","AAA",32,0,0,4.909086333822937,3,0,0,0,0,0,,3.2,15,1,2,2,0,3,0,0,0,0,6,14.72725900146881,7.363629500734405,2,0,0.4,0.2,0.2,0.08333333,1.0909080741828747,0.16666667,0.5,4.909086333822937,2.723700696377004,2.1853856374459326,4.3092441380764654,0.16666667,0.25,0.166666666,0.166666666,0.666666666,0.5,0,0.33333333,0.16666667,0.5,0.06779661,24,35,59,"17610"
2025,"Taylor Clarke","KCR","AAA",32,0,1,3.521737670177928,5,0,0,0,0,0,,7.2,32,5,3,3,1,4,0,0,0,0,6,7.043475340355856,4.695650226903904,1.5,1.173912556725976,0.1875,0.125,0.0625,0.17857143,1.173912556725976,0.19047619,0.78947368,3.521737670177928,5.23753322284057,-1.7157955526626418,4.679337418227334,0.19047619,1.5,0.285714285,0.428571428,0.285714285,0,0.166666666,0.36363636,0.36363636,0.27272727,0.04672897,44,63,107,"17611"
2025,"Jose Cuas","PHI","AAA",31,1,0,13.500013840212706,4,0,0,0,0,0,,3.1,19,5,5,5,1,2,0,2,0,0,1,2.700002768042541,5.400005536085082,0.5,2.700002768042541,0.05263158,0.10526316,-0.05263158,0.33333333,2.1000021529219763,0.30769231,0.52631579,13.500013840212706,10.441888825900655,3.0581250143120506,8.285986027037712,0.30769231,1.25,0.307692307,0.384615384,0.307692307,0.5,0.25,0.35714286,0,0.64285714,0.02666667,29,46,75,"17701"
2025,"Nabil Crismatt","PHI","AAA",30,2,1,3.6,3,3,0,0,0,0,,15,64,15,9,6,1,4,0,0,0,0,11,6.6,2.4,2.75,0.6,0.171875,0.0625,0.109375,0.25,1.2666666666666666,0.29166667,0.56818182,3.6,3.7418817520141605,-0.14188175201416042,4.619314496715864,0.29166667,0.833333333,0.29787234,0.319148936,0.382978723,0.333333333,0.055555555,0.3877551,0.28571429,0.32653061,0.1,74,146,220,"17732"
2025,"Evan Phillips","LAD","AAA",30,0,0,6.352937612568568,6,1,0,0,1,1,,5.2,26,9,6,4,0,1,0,0,0,0,9,14.294109628279278,1.588234403142142,9,0,0.34615385,0.03846154,0.30769231,0.36,1.7647048923801576,0.5625,0.4,6.352937612568568,1.0654505769265898,5.287487035641979,3.1285434236748033,0.5625,1.166666666,0.133333333,0.466666666,0.4,0.166666666,0,0.125,0.3125,0.5625,0.08256881,30,79,109,"17734"
2025,"Patrick Weigel","WSN","AAA",30,0,1,3.8571402296745916,4,0,0,0,0,0,,4.2,22,4,3,2,1,3,1,1,0,0,6,11.571420689023775,5.785710344511887,2,1.9285701148372958,0.27272727,0.13636364,0.13636364,0.22222222,1.4999989782067855,0.27272727,0.75757576,3.8571402296745916,6.327594140112477,-2.470453910437885,4.476220085922593,0.27272727,2.333333333,0.09090909,0.636363636,0.272727272,0,0.333333333,0.5,0.25,0.25,0.12658228,28,51,79,"17792"
2025,"Dillon Tate","TOR","AAA",31,0,0,0,4,0,0,0,1,0,,5,19,5,0,0,0,1,0,0,0,0,5,9,1.8,5,0,0.26315789,0.05263158,0.21052632,0.27777778,1.2,0.38461538,1,0,2.1418817520141604,-2.1418817520141604,3.0139314576983454,0.38461538,2.666666666,0.153846153,0.615384615,0.23076923,0,0,0.46153846,0.23076923,0.30769231,0.17721519,24,55,79,"17796"
2025,"Tayler Saucedo","SEA","AAA",32,0,0,0,3,0,0,0,0,0,,3.1,11,0,0,0,0,1,0,0,0,0,2,5.400005536085082,2.700002768042541,2,0,0.18181818,0.09090909,0.09090909,0,0.30000030756028234,0,1,0,3.412507607936544,-3.412507607936544,6.335227110133776,0,0.6,0,0.375,0.625,0,0,0.25,0.375,0.375,0.05357143,23,33,56,"17888"
2025,"Tyler Jay","MIL","AAA",31,1,0,2.4545431669114683,5,0,0,0,0,0,,3.2,15,2,2,1,0,1,0,1,0,0,2,4.909086333822937,2.4545431669114683,2,0,0.13333333,0.06666667,0.06666667,0.15384615,0.818181055637156,0.18181818,0.5,2.4545431669114683,4.087335789105598,-1.6327926221941298,4.880107509955328,0.18181818,3.5,0.1,0.7,0.2,0.5,0,0.27272727,0.27272727,0.45454545,0.01923077,22,30,52,"17952"
2025,"Tyler Gilbert","CHW","AAA",31,0,0,6.749991349887012,2,0,0,0,0,0,,2.2,11,3,2,2,0,0,0,0,0,0,5,16.87497837471753,0,5,0,0.45454545,0,0.45454545,0.27272727,1.124998558314502,0.5,0.33333333,6.749991349887012,-0.20811344236751284,6.958104792254526,0.8819472928250356,0.5,0.5,0.5,0.166666666,0.333333333,0.5,0,0.66666667,0.33333333,0,0.06521739,14,32,46,"17964"
2025,"Anthony Misiewicz","MIN","AAA",30,0,0,1.588234403142142,5,0,0,0,1,1,,5.2,20,3,1,1,0,2,0,0,0,0,7,11.117640821994993,3.176468806284284,3.5,0,0.35,0.1,0.25,0.16666667,0.8823524461900788,0.27272727,0.8,1.588234403142142,2.130117838110034,-0.541883434967892,3.1560580927897393,0.27272727,1.5,0.09090909,0.545454545,0.363636363,0.25,0,0.45454545,0.18181818,0.36363636,0.11627907,31,55,86,"18152"
2025,"Carson Fulmer","PIT","AAA",31,1,0,1.7234039056242465,3,3,0,0,0,0,,15.2,61,13,3,3,0,2,0,0,0,0,13,7.468083591038401,1.148935937082831,6.5,0,0.21311475,0.03278689,0.18032787,0.22033898,0.9574466142356924,0.2826087,0.8,1.7234039056242465,2.2652862663665703,-0.5418823607423238,3.19299853098052,0.2826087,1.4,0.225806451,0.451612903,0.322580645,0.3,0,0.59375,0.15625,0.25,0.15231788,50,101,151,"18311"
2025,"Jacob Waguespack","TBR","AAA",31,1,0,0,5,0,0,0,0,0,,7.2,26,2,1,0,0,2,0,0,0,0,11,12.913038123985737,2.347825113451952,5.5,0,0.42307692,0.07692308,0.34615385,0.08333333,0.5217389141004338,0.15384615,0.75,0,1.454926095612425,-1.454926095612425,2.0236539287190123,0.15384615,3,0,0.75,0.25,0,0,0.53846154,0.23076923,0.23076923,0.16513761,39,70,109,"18318"
2025,"Nick Anderson","STL","AAA",34,0,0,4.5,4,0,0,0,0,0,,6,29,9,3,3,0,2,0,0,0,0,7,10.5,3,3.5,0,0.24137931,0.06896552,0.17241379,0.33333333,1.8333333333333333,0.45,0.72727273,4.5,2.2085484186808273,2.2914515813191727,4.146436653534572,0.45,0.625,0.35,0.25,0.4,0.125,0,0.25,0.3,0.45,0.13636364,38,72,110,"18337"
2025,"Julian Fernandez","LAD","AAA",29,1,0,18.900019376297788,4,0,0,0,0,1,,3.1,22,7,7,7,2,5,0,0,1,0,5,13.500013840212706,13.500013840212706,1,5.400005536085082,0.22727273,0.22727273,0,0.41176471,3.6000036907233883,0.5,0.54347826,18.900019376297788,13.01251744986558,5.887501926432208,9.304316756374362,0.5,0.571428571,0.083333333,0.333333333,0.583333333,0.285714285,0.285714285,0.41666667,0.33333333,0.25,0.09375,44,52,96,"18341"
2025,"Brandon Waddell","NYM","AAA",31,1,0,1.3500003218651586,3,3,0,0,0,0,,13.1,55,12,2,2,0,4,0,0,0,0,13,8.77500209212353,2.7000006437303172,3.25,0,0.23636364,0.07272727,0.16363636,0.23529412,1.200000286102363,0.31578947,0.875,1.3500003218651586,2.4918815016745928,-1.1418811798094342,3.799956372070222,0.31578947,1.583333333,0.184210526,0.5,0.315789473,0.416666666,0,0.39473684,0.26315789,0.34210526,0.11353712,81,148,229,"18347"
2025,"Junior Fernandez","KCR","AAA",28,1,1,4.320001647949847,6,0,0,0,1,0,,8.1,36,6,4,4,1,4,0,1,2,0,11,11.880004531862081,4.320001647949847,2.75,1.0800004119874618,0.30555556,0.11111111,0.19444444,0.19354839,1.2000004577638466,0.26315789,0.72916667,4.320001647949847,4.261882026672469,0.058119621277378464,3.9227514852622924,0.26315789,1.142857142,0.210526315,0.421052631,0.368421052,0.285714285,0.142857142,0.25,0.3,0.45,0.18543046,56,95,151,"18496"
2025,"Phil Bickford","CHC","AAA",29,0,0,2.5714285714285716,4,0,0,0,0,1,,7,27,3,2,2,0,2,0,0,0,1,10,12.857142857142858,2.5714285714285716,5,0,0.37037037,0.07407407,0.2962963,0.12,0.7142857142857143,0.2,0.6,2.5714285714285716,1.5418817520141603,1.0295468194144113,2.3724052812371936,0.2,0.5,0.25,0.25,0.5,0.25,0,0.33333333,0.33333333,0.33333333,0.17241379,31,56,87,"18519"
2025,"Hobie Harris","BOS","AAA",32,0,0,0,1,0,0,0,0,0,,1,4,1,0,0,0,0,0,0,0,0,2,18,0,2,0,0.5,0,0.5,0.25,1,0.5,1,0,-0.45811824798583967,0.45811824798583967,0.9952979281544687,0.5,1,0,0.5,0.5,0,0,0,0.5,0.5,0.16666667,8,10,18,"18615"
2025,"Jake Woodford","NYY","AAA",28,0,0,2.6999987125402867,2,2,0,0,0,0,,6.2,29,7,2,2,1,2,0,0,0,0,4,5.399997425080573,2.6999987125402867,2,1.3499993562701433,0.13793103,0.06896552,0.06896552,0.25925926,1.3499993562701433,0.27272727,0.92105263,2.6999987125402867,5.191880965233224,-2.4918822526929376,4.9859804747825995,0.27272727,1,0.272727272,0.363636363,0.363636363,0.125,0.125,0.30434783,0.30434783,0.39130435,0.07476636,38,69,107,"18674"
2025,"Kolby Allard","CLE","AAA",27,0,0,5.83783934253985,3,3,0,0,0,0,,12.1,51,12,8,8,2,3,0,0,0,0,10,7.297299178174812,2.189189753452444,3.33333333,1.4594598356349624,0.19607843,0.05882353,0.1372549,0.25,1.216216529695802,0.27777778,0.57377049,5.83783934253985,4.758098281709962,1.0797410608298872,3.592746311810097,0.27777778,1.875,0.378378378,0.405405405,0.216216216,0.125,0.25,0.39473684,0.26315789,0.34210526,0.08292683,71,134,205,"18694"
2025,"Cody Poteet","BAL","AAA",30,0,1,16.2,3,0,0,0,0,0,,5,29,10,9,9,1,4,0,0,0,0,8,14.4,7.2,2,1.8,0.27586207,0.13793103,0.13793103,0.4,2.8,0.5625,0.3968254,16.2,5.34188175201416,10.85811824798584,4.195297928154469,0.5625,1.8,0.176470588,0.529411764,0.294117647,0,0.2,0.41176471,0.23529412,0.35294118,0.15789474,49,65,114,"18769"
2025,"Miguel Diaz","SFG","AAA",30,0,0,4.5,5,0,0,0,0,0,,4,19,6,2,2,0,2,0,1,1,0,1,2.25,4.5,0.5,0,0.05263158,0.10526316,-0.05263158,0.375,2,0.4,0.77777778,4.5,5.462507915496826,-0.9625079154968263,7.898105003684759,0.4,0.8,0.4,0.266666666,0.333333333,0.2,0,0.46666667,0.2,0.33333333,0.09836066,22,39,61,"18815"
2025,"Tommy Nance","TOR","AAA",34,0,1,16.199967942301292,2,0,0,0,0,0,,1.2,12,4,6,3,1,2,0,0,0,1,2,10.799978628200861,10.799978628200861,1,5.399989314100431,0.16666667,0.16666667,0,0.4,3.599992876066954,0.42857143,0,16.199967942301292,12.541863942181546,3.658104000119746,5.613927357380742,0.42857143,6,0.125,0.75,0.125,0,1,0.42857143,0.42857143,0.14285714,0.18604651,16,27,43,"19178"
2025,"Dakota Hudson","LAA","AAA",30,1,0,2.25,3,1,0,0,0,0,,8,33,8,2,2,0,4,0,0,1,0,3,3.375,4.5,0.75,0,0.09090909,0.12121212,-0.03030303,0.27586207,1.5,0.30769231,0.83333333,2.25,4.462507915496826,-2.2125079154968263,5.4367467507719995,0.30769231,3.75,0.24,0.6,0.16,0.5,0,0.57692308,0.19230769,0.23076923,0.08181818,46,64,110,"19206"
2025,"Wes Benjamin","SDP","AAA",31,0,1,7.105261374709135,4,3,0,0,0,0,,12.2,63,16,12,10,4,6,0,1,1,0,12,8.526313649650962,4.263156824825481,2,2.842104549883654,0.19047619,0.0952381,0.0952381,0.28571429,1.7368416693733444,0.3,0.63218391,7.105261374709135,7.580927997282911,-0.475666622573776,5.9369002042588965,0.3,0.8125,0.292682926,0.31707317,0.390243902,0.1875,0.25,0.43181818,0.38636364,0.18181818,0.09561753,107,144,251,"19243"
2025,"Ian Hamilton","NYY","AAA",30,0,0,15.428594024847,3,0,0,0,0,0,,2.1,14,6,4,4,0,2,0,0,1,0,1,3.85714850621175,7.7142970124235,0.5,0,0.07142857,0.14285714,-0.07142857,0.5,3.4285764499659996,0.54545455,0.5,15.428594024847,5.25616997699716,10.172424047849841,5.879063536186447,0.54545455,4,0.545454545,0.363636363,0.09090909,0,0,0.36363636,0.27272727,0.36363636,0.10869565,17,29,46,"19261"
2025,"Thomas Hatch","KCR","AAA",30,0,0,6.9069782760483225,3,3,0,0,0,0,,14.1,64,18,11,11,2,5,0,0,0,0,15,9.418606740065893,3.1395355800219646,3,1.255814232008786,0.234375,0.078125,0.15625,0.30508475,1.6046515186778931,0.38095238,0.59405941,6.9069782760483225,4.309323782686196,2.5976544933621266,3.6107825536355422,0.38095238,1.909090909,0.272727272,0.477272727,0.25,0.09090909,0.181818181,0.59090909,0.13636364,0.27272727,0.09543568,92,149,241,"19264"
2025,"Justin Dunn","CHW","AAA",29,0,1,7.105261374709135,3,3,0,0,0,0,,12.2,61,14,11,10,4,8,0,2,2,0,23,16.34210116183101,5.684209099767308,2.875,2.842104549883654,0.37704918,0.13114754,0.24590164,0.2745098,1.7368416693733444,0.41666667,0.70652174,7.105261374709135,6.3839863018978145,0.7212750728113209,3.6556444166490496,0.41666667,0.666666666,0.285714285,0.285714285,0.428571428,0.166666666,0.333333333,0.35714286,0.25,0.39285714,0.14117647,110,145,255,"19268"
2025,"Nick Hernandez","HOU","AAA",30,0,1,1.2857142857142858,7,0,0,0,1,0,,7,26,3,2,1,1,2,0,0,0,0,7,9,2.5714285714285716,3.5,1.2857142857142858,0.26923077,0.07692308,0.19230769,0.125,0.7142857142857143,0.125,0.83333333,1.2857142857142858,4.426793629782541,-3.141079344068255,4.239774490254266,0.125,0.833333333,0.352941176,0.294117647,0.352941176,0.666666666,0.166666666,0.35294118,0.41176471,0.23529412,0.15463918,29,68,97,"19281"
2025,"Trevor Richards","CHC","AAA",32,0,2,9.642850574186479,4,1,0,0,0,0,,4.2,24,4,6,5,0,5,0,0,0,0,5,9.642850574186479,9.642850574186479,1,0,0.20833333,0.20833333,0,0.21052632,1.9285701148372958,0.28571429,0.33333333,9.642850574186479,4.613309593590436,5.029540980596043,7.416324595315734,0.28571429,0.222222222,0.153846153,0.153846153,0.692307692,0.111111111,0,0.23076923,0.23076923,0.53846154,0.08910891,42,59,101,"19309"
2025,"Matt Krook","OAK","AAA",30,2,0,0,5,0,0,0,0,0,,8.1,33,5,0,0,0,3,0,1,1,0,13,14.040005355837003,3.2400012359623855,4.33333333,0,0.39393939,0.09090909,0.3030303,0.17241379,0.9600003662110772,0.3125,1,0,2.0325072746274415,-2.0325072746274415,2.2663246842877465,0.3125,11,0.25,0.6875,0.0625,0,0,0.6875,0.25,0.0625,0.17073171,45,78,123,"19315"
2025,"Eric Lauer","TOR","AAA",30,0,2,6.428571428571429,3,3,0,0,0,0,,14,60,14,10,10,2,4,0,0,0,0,11,7.071428571428571,2.5714285714285716,2.75,1.2857142857142858,0.18333333,0.06666667,0.11666667,0.25,1.2857142857142858,0.27906977,0.52631579,6.428571428571429,4.684738894871304,1.7438325337001253,4.384827655021634,0.27906977,1.333333333,0.204545454,0.454545454,0.34090909,0.4,0.133333333,0.31111111,0.22222222,0.46666667,0.10267857,73,151,224,"19316"
2025,"Joey Lucchesi","SFG","AAA",32,0,0,2.8421066897074496,4,0,0,0,0,0,,6.1,23,4,2,2,0,1,0,0,0,0,4,5.684213379414899,1.4210533448537248,4,0,0.17391304,0.04347826,0.13043478,0.18181818,0.7894740804742916,0.22222222,0.6,2.8421066897074496,2.923033835022535,-0.08092714531508527,5.691924546130899,0.22222222,0.777777777,0.111111111,0.388888888,0.5,0.333333333,0,0.38888889,0.11111111,0.5,0.1097561,26,56,82,"19320"
2025,"Matt Festa","TEX","AAA",32,1,0,0,5,0,0,0,0,0,,8.1,35,5,0,0,0,5,0,0,0,0,12,12.960004943849542,5.400002059937309,2.4,0,0.34285714,0.14285714,0.2,0.16666667,1.2000004577638466,0.27777778,1,0,2.6325075035093644,-2.6325075035093644,4.035411961471194,0.27777778,1.5,0.166666666,0.5,0.333333333,0.166666666,0,0.38888889,0.27777778,0.33333333,0.12244898,56,91,147,"19330"
2025,"Richard Lovelady","MIN","AAA",29,0,0,0,2,0,0,0,0,0,,2,9,3,0,0,0,1,0,0,0,0,1,4.5,4.5,1,0,0.11111111,0.11111111,0,0.375,2,0.42857143,1,0,4.04188175201416,-4.04188175201416,4.7685898400843145,0.42857143,4,0.285714285,0.571428571,0.142857142,0,0,0.42857143,0.57142857,0,0.09090909,11,22,33,"19337"
2025,"Tony Gonsolin","LAD","AAA",31,0,1,3,3,3,0,0,0,0,,9,37,8,4,3,0,4,0,0,0,0,13,13,4,3.25,0,0.35135135,0.10810811,0.24324324,0.24242424,1.3333333333333333,0.4,0.66666667,3,2.156952359941271,0.843047640058729,3.455937473641502,0.4,2,0.1,0.6,0.3,0.166666666,0,0.5,0.1,0.4,0.18367347,53,94,147,"19388"
2025,"Dane Dunning","TEX","AAA",30,0,0,7.714288341756665,3,3,0,0,0,0,,9.1,47,12,9,8,3,7,0,0,4,0,10,9.642860427195831,6.750002299037082,1.42857143,2.8928581281587493,0.21276596,0.14893617,0.06382979,0.3,2.0357149790746756,0.33333333,0.67567568,7.714288341756665,7.998223660917196,-0.2839353191605314,6.116071703008682,0.33333333,0.909090909,0.25,0.357142857,0.392857142,0.181818181,0.272727272,0.6,0.23333333,0.16666667,0.09313725,89,115,204,"19409"
2025,"Yohan Ramirez","PIT","AAA",30,0,0,9,5,0,0,0,0,0,,5,27,7,5,5,2,3,0,2,2,0,7,12.6,5.4,2.33333333,3.6,0.25925926,0.11111111,0.14814815,0.31818182,2,0.38461538,0.76086957,9,8.941881752014162,0.05811824798583842,4.9046146929264065,0.38461538,1.5,0.333333333,0.4,0.266666666,0,0.5,0.33333333,0.26666667,0.4,0.17924528,44,62,106,"19444"
2025,"Shaun Anderson","LAA","AAA",30,0,3,5.311476240232537,4,4,0,0,0,0,,20.1,96,25,18,12,5,7,0,2,4,0,18,7.967214360348804,3.0983611401356463,2.57142857,2.21311510009689,0.1875,0.07291667,0.11458333,0.28735632,1.5737707378466774,0.3125,0.59259259,5.311476240232537,6.466606706728512,-1.155130466495975,5.569727751422294,0.3125,1.166666666,0.2,0.43076923,0.369230769,0.208333333,0.208333333,0.37313433,0.32835821,0.29850746,0.09217877,124,234,358,"19453"
2025,"Cooper Hummel","NYY","AAA",30,1,0,0,1,0,0,0,0,0,,0.1,3,0,0,0,0,1,0,1,0,0,0,0,27.00026956469727,0,0,0,0.33333333,-0.33333333,0,3.00002995163303,0,1,0,21.54206146181234,-21.54206146181234,25.902353522421212,0,0,0,0,1,0,0,0,0,1,0,5,2,7,"19458"
2025,"Jason Foley","DET","AAA",29,0,0,0,5,0,0,0,0,0,,6.2,22,1,0,0,0,0,0,0,1,0,9,12.149994206431291,0,9,0,0.40909091,0,0.40909091,0.04545455,0.14999992847446036,0.07692308,1,0,0.8418830394738737,-0.8418830394738737,1.7139323293325535,0.07692308,1.5,0.166666666,0.5,0.333333333,0.25,0,0.30769231,0.30769231,0.38461538,0.25,23,69,92,"19531"
2025,"Ryan Hendrix","KCR","AA,AAA",30,0,1,7.9411718486529,5,0,0,0,0,1,,5.2,29,6,7,5,1,4,0,1,2,0,9,14.29410932757522,6.352937478922319,2.25,1.5882343697305799,0.31034483,0.13793103,0.17241379,0.25,1.7647048552562,0.35714286,0.41666667,7.9411718486529,5.450374132010043,2.4907977166428568,4.64649951951802,0.35714286,0.833333333,0.153846153,0.384615384,0.461538461,0,0.166666666,0.28571429,0.5,0.21428571,0.18867925,44,62,106,"19535"
2025,"Geoff Hartlieb","NYY","AAA",31,1,0,3.6,5,0,0,0,0,0,,5,19,5,2,2,0,1,0,0,0,0,5,9,1.8,5,0,0.26315789,0.05263158,0.21052632,0.27777778,1.2,0.38461538,0.66666667,3.6,2.1418817520141604,1.4581182479858397,3.0139314576983454,0.38461538,2,0.307692307,0.461538461,0.23076923,0.333333333,0,0.46153846,0.23076923,0.30769231,0.18181818,22,44,66,"19558"
2025,"David Bednar","PIT","AAA",30,0,0,0,5,0,0,0,0,0,,5,16,1,0,0,0,0,0,0,0,0,7,12.6,0,7,0,0.4375,0,0.4375,0.0625,0.2,0.11111111,1,0,0.7418817520141605,-0.7418817520141605,2.195297928154469,0.11111111,0.8,0,0.444444444,0.555555555,0,0,0.55555556,0,0.44444444,0.15384615,18,47,65,"19569"
2025,"Forrest Whitley","HOU","AAA",27,2,0,7.363629500734405,4,0,0,0,0,0,,3.2,19,4,3,3,0,4,0,0,0,0,5,12.27271583455734,9.818172667645873,1.25,0,0.26315789,0.21052632,0.05263158,0.26666667,2.1818161483657494,0.4,0.625,7.363629500734405,4.257961952588264,3.1056675481461404,4.7893644583803665,0.4,7,0.2,0.7,0.1,1,0,0.5,0.2,0.3,0.18666667,31,44,75,"19586"
2025,"Guillo Zuniga","PHI","AAA",26,1,0,0,5,0,0,0,0,0,,5.1,20,1,0,0,0,3,0,0,0,0,4,6.75000402331592,5.06250301748694,1.33333333,0,0.2,0.15,0.05,0.05882353,0.7500004470351023,0.07692308,1,0,3.7293818637729363,-3.7293818637729363,5.3644760365228565,0.07692308,1.166666666,0,0.538461538,0.461538461,0.333333333,0,0.46153846,0.07692308,0.46153846,0.10810811,30,44,74,"19588"
2025,"Jason Alexander","OAK","AAA",32,0,0,2.700002768042541,1,1,0,0,0,0,,3.1,14,3,2,1,0,0,0,0,0,0,3,8.100008304127623,0,3,0,0.21428571,0,0.21428571,0.21428571,0.9000009226808471,0.27272727,0.33333333,2.700002768042541,1.9125060701351322,0.787496697907409,3.081593871014025,0.27272727,2.5,0.222222222,0.555555555,0.222222222,0,0,0.54545455,0.27272727,0.18181818,0.06382979,12,35,47,"19666"
2025,"Connor Seabold","TBR","AAA",29,1,1,6.0750014483932135,3,3,0,0,0,0,,13.1,56,13,9,9,2,4,0,0,0,0,14,9.450002253056109,2.7000006437303172,3.5,1.3500003218651586,0.25,0.07142857,0.17857143,0.25,1.2750003039837607,0.30555556,0.56338028,6.0750014483932135,4.291881930828137,1.7831195175650763,3.6499563363074268,0.30555556,1.333333333,0.222222222,0.444444444,0.333333333,0.166666666,0.166666666,0.55263158,0.13157895,0.31578947,0.1369863,67,152,219,"19695"
