Name,Team,Season,Age,QS,K/9,ERA,WHIP,SV,HLD,BS,WAR,G,IP,GS,CG,TBF,W,L,H,R,ER,xERA,AVG,BABIP,SO,K%,K/BB,K-BB%,BB,IBB,HBP,BB/9,BB%,FIP,xFIP,GB%,HR,HR/9,LOB%,BK,WP,ShO,Pitches,Balls,Strikes,NameASCII,PlayerId,MLBAMID
"Sean Hjelle","SFG",2023,26,0,9.62069092069046,6.517242236596763,1.7586209209864283,0,0,1,0.05811719596385956,15,29,0,0,139,2,1,38,25,21,4.58,0.3114754098360656,0.3977272727272727,31,0.22302158,2.38461538,0.1294964,13,1,4,4.034483289321806,0.09352518,4.2205577278817765,4.01597270369462,0.533333333,3,0.9310346052281091,0.59055118,0,5,0,516,183,333,"Sean Hjelle",21481,663546
"Kenny Rosenberg","LAA",2023,27,1,7.909090909090909,3.8181818181818183,1.4848484848484849,0,0,0,0.39639877167064697,7,33,3,0,146,2,2,35,14,14,3.58,0.26717557251908397,0.32323232323232326,29,0.19863014,2.07142857,0.10273973,14,1,1,3.8181818181818183,0.09589041,4.042919147375859,4.865163697618427,0.431372549,3,0.8181818181818182,0.7860262,1,0,0,544,213,331,"Kenny Rosenberg",20009,670046
"Calvin Faucher","TBR",2023,27,0,8.7662349605385,7.012987968430799,1.6753249035695799,0,1,0,0.020582333207130432,17,25.2,4,0,120,1,1,31,20,20,6.65,0.2897196261682243,0.34615384615384615,25,0.20833333,2.08333333,0.10833333,12,0,1,4.20779278105848,0.1,4.85244317452853,4.436876644486875,0.5,4,1.4025975936861599,0.625,0,4,0,516,185,331,"Calvin Faucher",20116,676534
"Richard Bleier","BOS",2023,36,0,4.695652855366624,5.282609462287452,1.3695654161485986,0,2,1,-0.11710155010223389,27,30.2,0,0,132,1,0,37,20,18,4.7,0.29838709677419356,0.3106796116504854,16,0.12121212,3.2,0.08333333,5,1,3,1.46739151730207,0.03787879,5.113736281413026,4.50375301171362,0.552380952,5,1.46739151730207,0.65789474,0,3,0,456,129,327,"Richard Bleier",7803,542947
"Victor González","LAD",2023,27,0,8.019803963260994,4.009901981630497,1.0990101727431731,0,4,0,0.36902243085205555,34,33.2,1,0,135,3,3,27,15,15,3.21,0.22131147540983606,0.2777777777777778,30,0.22222222,3,0.14814815,10,1,3,2.6732679877536643,0.07407407,3.403555247705607,3.7607956431947507,0.54347826,2,0.5346535975507329,0.67204301,0,1,0,510,183,327,"Victor Gonzalez",16408,624647
"Jimmy Cordero","NYY",2023,31,0,9.367349308861343,3.857143833060553,1.0714288425168204,0,8,1,0.5750952996313572,31,32.2,1,0,132,3,2,25,14,14,3.53,0.20833333333333334,0.27380952380952384,34,0.25757576,3.4,0.18181818,10,0,2,2.755102737900395,0.07575758,3.071366843637044,3.2877047069147953,0.558139534,2,0.551020547580079,0.67251462,1,5,0,515,189,326,"Jimmy Cordero",15690,622772
"Andrew Suárez","STL",2023,30,0,5.530120990258733,7.1566271638642425,1.7349399185125436,0,0,0,-0.3713166415691376,13,27.2,0,0,130,0,0,33,27,22,5.85,0.28695652173913044,0.2857142857142857,17,0.13076923,1.13333333,0.01538462,15,0,0,4.8795185208165295,0.11538462,6.941787686336226,6.16253847010147,0.418367346,7,2.2771086430477134,0.54973822,0,2,0,521,195,326,"Andrew Suarez",18300,605498
"Brent Headrick","MIN",2023,25,0,10.519481561782793,6.311688937069676,1.441558584392457,1,0,1,-0.2990225851535797,14,25.2,0,0,117,3,0,27,18,18,5.41,0.2621359223300971,0.30303030303030304,30,0.25641026,3,0.17094017,10,0,4,3.506493853927598,0.08547009,6.099196485460567,5.452475470514804,0.180555555,7,2.4545456977493183,0.73717949,0,1,0,494,169,325,"Brent Headrick",27702,687396
"Tim Herrin","CLE",2023,26,0,10.409640228719173,5.530121371507061,1.4819279492273822,0,1,1,0.11299102008342743,23,27.2,0,0,121,1,1,29,18,17,4.64,0.27102803738317754,0.3611111111111111,32,0.26446281,2.66666667,0.16528926,12,0,2,3.9036150857696903,0.09917355,3.869498289664522,4.013612009330004,0.444444444,3,0.9759037714424226,0.6443299,0,2,0,510,187,323,"Tim Herrin",25139,682120
"Keegan Akin","BAL",2023,28,0,10.267609219589229,6.8450728130594864,1.7746485070894964,0,3,0,0.41127612441778183,24,23.2,1,0,112,2,2,35,22,18,4.73,0.3333333333333333,0.4342105263157895,27,0.24107143,3.85714286,0.17857143,7,2,0,2.6619727606342445,0.0625,2.9592656083154876,3.886612447579133,0.337662337,2,0.7605636458954985,0.51020408,0,2,0,452,133,319,"Keegan Akin",19362,669211
"Caleb Thielbar","MIN",2023,36,0,10.565219581690991,3.2282615388500253,0.945652369966169,0,14,1,0.10859892517328262,36,30.2,0,0,120,3,1,23,12,11,3.55,0.20175438596491227,0.22535211267605634,36,0.3,6,0.25,6,0,0,1.760869930281832,0.05,4.461562348764252,3.488975676349519,0.363636363,7,2.0543482519954708,0.88541667,0,1,0,482,165,317,"Caleb Thielbar",10078,573204
"Angel Perdomo","PIT",2023,29,0,13.655176006231901,3.7241389107905185,1.1034485661601536,0,5,0,0.49391353130340576,30,29,0,0,117,3,2,21,14,12,2.75,0.20388349514563106,0.32142857142857145,44,0.37606838,4,0.28205128,11,3,3,3.4137940015579753,0.09401709,3.013660985649537,3.15114880122374,0.339285714,3,0.9310347276976296,0.68181818,0,0,0,490,173,317,"Angel Perdomo",17759,622780
"Abner Uribe","MIL",2023,23,0,11.445653834956145,1.7608698207624838,1.173913213841656,1,8,1,0.5890923142433167,32,30.2,0,0,127,1,0,16,8,6,3.5,0.1509433962264151,0.23880597014925373,39,0.30708661,1.95,0.1496063,20,0,1,5.86956606920828,0.15748031,2.7659098537297138,3.682441937300144,0.53030303,0,0,0.78378378,1,6,0,520,212,308,"Abner Uribe",25327,682842
"Trent Thornton","- - -",2023,29,0,7.468086091357284,2.0106385630577304,1.1489363217472743,0,2,1,0.053932420909404755,27,31.1,1,0,125,1,2,30,12,7,3.09,0.25210084033613445,0.2840909090909091,26,0.208,4.33333333,0.16,6,0,0,1.7234044826209116,0.048,4.244402192112779,4.175062820736825,0.397849462,5,1.436170402184093,0.82758621,0,0,0,459,152,307,"Trent Thornton",17948,663423
"Jacob deGrom","TEX",2023,35,3,13.351648911346139,2.670329782269228,0.7582417900270646,0,0,0,1.4561161994934082,6,30.1,6,0,115,2,0,19,11,9,1.87,0.17117117117117117,0.265625,45,0.39130435,11.25,0.35652174,4,0,0,1.186813236564101,0.03478261,1.5407545733489243,2.31879480217858,0.378787878,2,0.5934066182820505,0.59405941,0,1,0,451,148,303,"Jacob deGrom",10954,594798
"Thomas Hatch","- - -",2023,28,0,8.162791693384799,4.081395846692399,1.5697676333432304,0,3,1,0.2963665500283241,18,28.2,2,0,129,1,1,33,18,13,4.21,0.28448275862068967,0.3522727272727273,26,0.20155039,2.16666667,0.10852713,12,1,1,3.7674423200237532,0.09302326,3.708528786907337,4.474128910455305,0.522727272,2,0.6279070533372922,0.64814815,0,2,0,473,171,302,"Thomas Hatch",19264,641672
"Zach Neal","OAK",2023,34,0,8.333333922021225,6.6666671376169795,1.6296297447508172,0,0,0,-0.49247339367866516,14,27,2,0,124,1,1,30,22,20,7.49,0.2777777777777778,0.29333333333333333,25,0.2016129,1.78571429,0.08870968,14,1,2,4.666666996331886,0.11290323,7.032818404146692,4.834318150937313,0.341463414,8,2.666666855046792,0.68965517,0,0,0,462,162,300,"Zach Neal",11294,594943
"Nick Wittgren","KCR",2023,32,0,5.5862079987771915,4.965518221135282,1.4137933824065734,0,2,1,0.039878349751234055,27,29,0,0,128,1,0,30,17,16,4.67,0.2631578947368421,0.2978723404255319,18,0.140625,1.63636364,0.0546875,11,0,3,3.4137937770305062,0.0859375,4.358488853082688,5.457361876394966,0.447916666,2,0.6206897776419102,0.65533981,0,1,0,472,172,300,"Nick Wittgren",15594,621295
"Luis Garcia","HOU",2023,26,2,10.333333333333334,4,1.2962962962962963,0,0,0,0.6912370324134827,6,27,6,0,115,2,2,25,12,12,4.01,0.2403846153846154,0.3142857142857143,31,0.26956522,3.1,0.1826087,10,0,1,3.3333333333333335,0.08695652,3.6254107298674407,4.140494290104619,0.263888888,3,1,0.75471698,1,0,0,468,168,300,"Luis Garcia",23735,677651
"Isaiah Campbell","SEA",2023,25,0,10.360467414072483,2.825582022019768,1.2209305033418751,1,2,0,0.29179251194000244,27,28.2,0,0,120,4,1,22,9,9,3.87,0.20754716981132076,0.28169014084507044,33,0.275,2.53846154,0.16666667,13,1,1,4.081396254028554,0.10833333,3.324807816830892,4.14808309076392,0.397260273,2,0.627907116004393,0.81325301,1,2,0,479,179,300,"Isaiah Campbell",25551,663462
"Daniel Palencia","CHC",2023,23,0,10.482354822918131,4.447059621844056,1.2705884633840159,0,2,1,0.24426919221878052,27,28.1,0,0,119,5,3,22,16,14,4.04,0.21359223300970873,0.2835820895522388,33,0.27731092,2.35714286,0.15966387,14,0,2,4.447059621844056,0.11764706,3.9962169631377464,4.136939774377382,0.397058823,3,0.9529413475380119,0.65088757,0,5,0,494,194,300,"Daniel Palencia",27914,694037
"Amos Willingham","WSN",2023,24,0,5.547945930264869,6.657535116317843,1.80821941430855,0,0,0,-0.5065083503723145,18,24.1,0,0,116,0,2,35,18,18,6.95,0.330188679245283,0.3253012048192771,15,0.12931034,1.66666667,0.05172414,9,2,1,3.3287675581589213,0.07758621,7.529013520590007,6.244663099670769,0.362637362,8,2.958904496141263,0.79881657,0,0,0,463,167,296,"Amos Willingham",26128,686294
"Brock Stewart","MIN",2023,31,0,12.68674990338013,0.650602559147699,1.0843375985794983,1,8,2,0.8699154853820801,28,27.2,0,0,109,2,0,19,2,2,2.42,0.1958762886597938,0.3157894736842105,39,0.35779817,3.54545455,0.25688073,11,3,1,3.5783140753123446,0.10091743,2.206847347536889,3.1712008978741517,0.368421052,1,0.3253012795738495,0.97972973,0,1,0,440,145,295,"Brock Stewart",16727,592779
"Luis Cessa","CIN",2023,31,0,3.807692587022971,9.000000660236113,2.230769394417498,0,0,0,0.18791822344064713,7,26,6,0,132,1,4,46,26,26,9.18,0.3865546218487395,0.4095238095238095,11,0.08333333,0.91666667,-0.00757576,12,0,1,4.153846458570514,0.09090909,5.408886671348449,5.625828893288359,0.38317757,3,1.0384616146426284,0.60218978,0,2,0,465,172,293,"Luis Cessa",13345,570666
